bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.6,-3,"3,4",0.729258645403617,0.17835213240748699,12,0.0514858258280032
0.6,-3,"3,5",0.727629332672077,0.1311429425143846,12,0.037857706581499784
0.6,-3,"3,6",0.6863699712878931,0.10828199357314379,12,0.03125831906892195
0.6,-3,"4,5",0.7199805741450476,0.1437855142064952,12,0.041507302666344385
0.6,-3,"4,6",0.6800702216534532,0.11194767278148865,12,0.03231650950777231
0.6,-3,"5,6",0.8041295691137077,0.09173582895407756,12,0.026481852770485072
0.6,-2,"1,2",0.2723179483522032,0.17165697912514546,12,0.049553101553090353
0.6,-2,"1,3",0.28336953971115403,0.07403029611135721,12,0.021370705694039895
0.6,-2,"1,4",0.385195179378735,0.13661273000310364,12,0.03943669822101078
0.6,-2,"1,5",0.4197007120555108,0.1097038885818589,12,0.031668784801942476
0.6,-2,"1,6",0.38998301352494297,0.13797093637379707,12,0.03982877862787824
0.6,-2,"2,3",0.363176577642953,0.23045373408304415,12,0.0665262627043
0.6,-2,"2,4",0.4980661222304628,0.20998544573136865,12,0.06061757680945463
0.6,-2,"2,5",0.49967785843117035,0.1541594615216645,12,0.044502003303830376
0.6,-2,"2,6",0.4829921640355393,0.19158043184333923,12,0.05530450694810833
0.6,-2,"3,4",0.5295509293589811,0.21798869256838535,12,0.06292791516732593
0.6,-2,"3,5",0.6589483135232267,0.20910641440406677,12,0.0603638223227327
0.6,-2,"3,6",0.628495613112643,0.14250411118761672,12,0.04113739347739944
0.6,-2,"4,5",0.7236305438419081,0.1725519224480818,12,0.04981144943729373
0.6,-2,"4,6",0.6297296746234762,0.14612930548514966,12,0.042183896929172106
0.6,-2,"5,6",0.6796633200981383,0.18629104299097599,12,0.05377759190922807
0.6,-1,"1,2",0.2563847413145825,0.19496020381154894,12,0.05628016307593105
0.6,-1,"1,3",0.2910382092997338,0.08814158206159309,12,0.025444283065030132
0.6,-1,"1,4",0.37697972574667576,0.15567170274006506,12,0.04493854974109199
0.6,-1,"1,5",0.4164063290828694,0.11130605249242732,12,0.03213128968446877
0.6,-1,"1,6",0.36241651017821325,0.11207993333861686,12,0.03235468984190288
0.6,-1,"2,3",0.3672190503614792,0.2535577725095471,12,0.07319582410675446
0.6,-1,"2,4",0.3950720405456543,0.1200653483161247,12,0.03465988058533039
0.6,-1,"2,5",0.4853118162114154,0.157236930671064,12,0.04539039212474467
0.6,-1,"2,6",0.481669862533243,0.14204522638789782,12,0.041004924846077075
0.6,-1,"3,4",0.5389133979778472,0.16221081214605393,12,0.04682622802899603
0.6,-1,"3,5",0.61595824695395,0.171755796097202,12,0.04958162755579903
0.6,-1,"3,6",0.513598578566275,0.14529419244075897,12,0.041942820558680746
0.6,-1,"4,5",0.689036746724904,0.16013811760259464,12,0.046227892652688986
0.6,-1,"4,6",0.6538385220856444,0.19642498764347044,12,0.05670300974576329
0.6,-1,"5,6",0.758765188912212,0.1911203957583198,12,0.055171705969346875
0.7,-3,"1,2",0.3657748897074093,0.17457477870086646,12,0.0503953977383323
0.7,-3,"1,3",0.36502761419337654,0.09038113391532614,12,0.02609078599783858
0.7,-3,"1,4",0.43310821101703295,0.07105949202374212,12,0.02051310842419279
0.7,-3,"1,5",0.41949335038857,0.07249563419158778,12,0.020927686957792922
0.7,-3,"1,6",0.4216815393691002,0.09361729778952965,12,0.027024986039795154
0.7,-3,"2,3",0.5707540710732549,0.22746180352343642,12,0.0656625667473069
0.7,-3,"2,4",0.6762741543008938,0.13095678430713711,12,0.037803967335966686
0.7,-3,"2,5",0.6297547822863665,0.13781842709839603,12,0.03978475299227489
0.7,-3,"2,6",0.6217350089572676,0.1332406999760453,12,0.03846327699909196
0.7,-3,"3,4",0.7307729325898501,0.15315115385490438,12,0.04421092995241542
0.7,-3,"3,5",0.7520772377175801,0.14997607793052184,12,0.04329436448259554
0.7,-3,"3,6",0.7266293728772629,0.11021180367363075,12,0.03181540725942245
0.7,-3,"4,5",0.7385774014673263,0.1250478193929891,12,0.03609819609405898
0.7,-3,"4,6",0.7361157723967192,0.1390784513793393,12,0.040148490671168914
0.7,-3,"5,6",0.794510776419815,0.10864060480745572,12,0.031361841215254156
0.7,-2,"1,2",0.4380521740730248,0.2200471094825297,12,0.0635221289470688
0.7,-2,"1,3",0.3445424450986425,0.11863198973138515,12,0.03424610560295807
0.7,-2,"1,4",0.3715997144129295,0.10976746130046697,12,0.03168713666504322
0.7,-2,"1,5",0.3860940725708559,0.04624194551182644,12,0.013348899844552502
0.7,-2,"1,6",0.4069702586695754,0.08594266046382232,12,0.024809509076830213
0.7,-2,"2,3",0.5722460056170083,0.28344223827541304,12,0.08182272628400988
0.7,-2,"2,4",0.7086824282097205,0.1623230608897344,12,0.04685863145018609
0.7,-2,"2,5",0.6846159074651238,0.196167158106343,12,0.05662858076943051
0.7,-2,"2,6",0.6371010877183322,0.1672803558718528,12,0.04828967924637531
0.7,-2,"3,4",0.646846811089724,0.1855794753170523,12,0.05357218001518483
0.7,-2,"3,5",0.6855936370495974,0.20052329221030765,12,0.05788608836820556
0.7,-2,"3,6",0.7094051542430785,0.09920938826739789,12,0.028639283511160137
0.7,-2,"4,5",0.6461895899355156,0.18958005490449495,12,0.054727047866047096
0.7,-2,"4,6",0.6771922706501686,0.10103074935152437,12,0.029165065167266104
0.7,-2,"5,6",0.6776438610683228,0.16931779153642126,12,0.04887783626107288
0.7,-1,"1,2",0.34647542183173435,0.23076484392956711,12,0.06661607238111877
0.7,-1,"1,3",0.31276061365613317,0.11134658131102489,12,0.032142989346632386
0.7,-1,"1,4",0.3852039662853513,0.130405130283594,12,0.037644718536470605
0.7,-1,"1,5",0.3664724867778368,0.0937043376056468,12,0.027050112270427876
0.7,-1,"1,6",0.3818596044759204,0.10891738082168304,12,0.03144173956841384
0.7,-1,"2,3",0.4462892665813683,0.3321019162547872,12,0.09586956537404598
0.7,-1,"2,4",0.49871872889067576,0.22573639850883698,12,0.06516448522248684
0.7,-1,"2,5",0.4546695499452778,0.15463407469448792,12,0.04463901232537565
0.7,-1,"2,6",0.508910117425999,0.1615142285878176,12,0.046625141676565625
0.7,-1,"3,4",0.5197588086416433,0.18333753706338227,12,0.05292498818805338
0.7,-1,"3,5",0.5302086360860738,0.10473780778373534,12,0.030235200759135442
0.7,-1,"3,6",0.5491964185587164,0.10498326907798124,12,0.030306059331289693
0.7,-1,"4,5",0.5737350059721936,0.1474253723219504,12,0.042558039197729436
0.7,-1,"4,6",0.6512581620069562,0.1416701030898534,12,0.040896636077524445
0.7,-1,"5,6",0.6344642894317217,0.13772087294548782,12,0.03975659153405382
0.8,-3,"1,2",0.36764322619352247,0.15471820212247034,12,0.04466329782197159
0.8,-3,"1,3",0.4560187773129833,0.10046524767324315,12,0.02900181889417468
0.8,-3,"1,4",0.46051109016722797,0.07371707522188187,12,0.021280286611612693
0.8,-3,"1,5",0.4402239307627665,0.08961181885212462,12,0.025868703868423066
0.8,-3,"1,6",0.43339663158484193,0.07229962793670495,12,0.020871104825783197
0.8,-3,"2,3",0.6123558771173511,0.208390569507702,12,0.06015717570092558
0.8,-3,"2,4",0.6620827711750623,0.13117658347682803,12,0.037867417890861045
0.8,-3,"2,5",0.6189900869473265,0.16876938043478115,12,0.04871952361249363
0.8,-3,"2,6",0.6179396170265198,0.1463349460374447,12,0.042243260243284037
0.8,-3,"3,4",0.7487304242852147,0.15152578841736514,12,0.04374172736596802
0.8,-3,"3,5",0.7784092135066895,0.14278169182281256,12,0.04121752410462551
0.8,-3,"3,6",0.7721515504813278,0.08520687516311122,12,0.024597106156114552
0.8,-3,"4,5",0.7513958746567856,0.12823978611503004,12,0.03701963751716631
0.8,-3,"4,6",0.7693940199046935,0.13247177536027682,12,0.03824130758214173
0.8,-3,"5,6",0.8062926388535631,0.10524589960166304,12,0.030381874233062243
0.8,-2,"1,2",0.435152992423665,0.2641400231679281,12,0.07625065673987864
0.8,-2,"1,3",0.33834191225415,0.10767234769615203,12,0.03108232946332618
0.8,-2,"1,4",0.4210742053259699,0.11861481798379256,12,0.03424114854641055
0.8,-2,"1,5",0.42994870529486323,0.08752220506083405,12,0.025265484325971085
0.8,-2,"1,6",0.4219963695762059,0.07511823380972132,12,0.02168476625554593
0.8,-2,"2,3",0.6025182584384742,0.305772831626527,12,0.08826901332522474
0.8,-2,"2,4",0.598281010731062,0.1561872676972814,12,0.04508738052450878
0.8,-2,"2,5",0.5770753923613224,0.17475418457771552,12,0.05044718775397881
0.8,-2,"2,6",0.5248350185028511,0.15841911651766918,12,0.0457316597831295
