bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.2,-1,"2,4",0.1757297095678541,0.042044951706055086,18,0.009910090155337484
0.2,-1,"2,5",0.3144216868430265,0.13593313878047114,18,0.03203974807321441
0.2,-1,"2,6",0.3380004548188018,0.1577715963232213,18,0.03718712187959212
0.2,-1,"3,4",0.21260881836395032,0.06225994451429778,18,0.014674809654119386
0.2,-1,"3,5",0.38588353587023594,0.2765618376433866,18,0.06518625027168388
0.2,-1,"3,6",0.4646474011509077,0.21499509602156114,18,0.05067483010623294
0.2,-1,"4,5",0.49579374038503476,0.25841488307201177,18,0.060908972059916106
0.2,-1,"4,6",0.5510941831421677,0.2501248422003512,18,0.05895499068769449
0.2,-1,"5,6",0.6713875846892574,0.22490284046300882,18,0.053010107866503266
0.3,-3,"1,2",0.25929642825844623,0.09660073909252764,18,0.02276901255998624
0.3,-3,"1,3",0.2950793421814654,0.1182820409405416,18,0.027879344413880604
0.3,-3,"1,4",0.42350170152334055,0.1233486788700437,18,0.029073562426469905
0.3,-3,"1,5",0.3914259617363268,0.11273849710449904,18,0.026572718601123743
0.3,-3,"1,6",0.392098923849335,0.09283801990165329,18,0.021882131141463566
0.3,-3,"2,3",0.3606681289443721,0.16417050218198093,18,0.038695358454559875
0.3,-3,"2,4",0.5407213156428019,0.19249724932882908,18,0.04537203678672421
0.3,-3,"2,5",0.5114405877631761,0.16035925572615836,18,0.037797039049998093
0.3,-3,"2,6",0.5285024142615274,0.14588934215522834,18,0.034386447713602136
0.3,-3,"3,4",0.6182418475396761,0.2124640111887103,18,0.05007824768987719
0.3,-3,"3,5",0.5700329931351586,0.19663644032515779,18,0.046347653460767656
0.3,-3,"3,6",0.6131718639090674,0.1560586213242525,18,0.03678336980033416
0.3,-3,"4,5",0.7367092055397765,0.161411201830844,18,0.038044985124686764
0.3,-3,"4,6",0.7325529342632667,0.11671815571500256,18,0.0275107331312219
0.3,-3,"5,6",0.6893902088539207,0.12865490940170907,18,0.030324252956963133
0.3,-2,"1,2",0.14576950562204674,0.0638812915604116,18,0.015056964817774004
0.3,-2,"1,3",0.190293455461045,0.15334027067104614,18,0.0361426484068258
0.3,-2,"1,4",0.24699309198865615,0.1506319954482022,18,0.03550430181502831
0.3,-2,"1,5",0.28024955214936786,0.13565191818370084,18,0.03197346374288587
0.3,-2,"1,6",0.29254008696969136,0.09952180092414019,18,0.02345751343645238
0.3,-2,"2,3",0.24618132052876474,0.16647209959912057,18,0.03923785016830017
0.3,-2,"2,4",0.32941483470111527,0.19109375220013008,18,0.04504122934103124
0.3,-2,"2,5",0.3852137153814918,0.1393436690034597,18,0.03284361775592003
0.3,-2,"2,6",0.3722709481931029,0.12318862910790915,18,0.029035838335759026
0.3,-2,"3,4",0.38344265368616204,0.19481645868513717,18,0.04591867967433646
0.3,-2,"3,5",0.45859687789726894,0.2280268020527393,18,0.05374643267459151
0.3,-2,"3,6",0.4743418529564637,0.21123476901743693,18,0.049788512531534566
0.3,-2,"4,5",0.5401698953451186,0.19272001925692026,18,0.04542454416232345
0.3,-2,"4,6",0.622044203359997,0.1967907532545659,18,0.0463840253670374
0.3,-2,"5,6",0.6969128369706191,0.16489040076189002,18,0.03886504017709997
0.3,-1,"1,2",0.1089561349940005,0.03217880756629527,18,0.007584617680208124
0.3,-1,"1,3",0.13718984783743088,0.06958393475074563,18,0.016401090707964833
0.3,-1,"1,4",0.20993006247412047,0.09210796911929096,18,0.021710056521857254
0.3,-1,"1,5",0.286039666875859,0.10422968060049485,18,0.024567171317839285
0.3,-1,"1,6",0.258214353848839,0.0721657694504706,18,0.017009634982657583
0.3,-1,"2,3",0.17325951897163488,0.06386668360243763,18,0.015053521689059778
0.3,-1,"2,4",0.2637730111503576,0.13356659184586245,18,0.031481947611395056
0.3,-1,"2,5",0.34209911719638286,0.1665157268722806,18,0.039248133215198884
0.3,-1,"2,6",0.2771018168709283,0.1247229102179762,18,0.029397471861483972
0.3,-1,"3,4",0.29373114480341944,0.17892758755667657,18,0.042173636834225245
0.3,-1,"3,5",0.4194172734933169,0.23988417005599663,18,0.056541241115300726
0.3,-1,"3,6",0.31658333810365114,0.1923918788694201,18,0.0453472007312626
0.3,-1,"4,5",0.549632531408436,0.24976583232310587,18,0.05887037124812345
0.3,-1,"4,6",0.4641437303551522,0.2519508724018877,18,0.05938539013374712
0.3,-1,"5,6",0.6053693526665923,0.21765062192652074,18,0.05130074356457077
0.4,-3,"1,2",0.3762454283327978,0.1769233288339775,18,0.041701228522867645
0.4,-3,"1,3",0.2998294713654505,0.11792963375778061,18,0.027796281244324223
0.4,-3,"1,4",0.431533226257807,0.12283356404323131,18,0.02895214869742698
0.4,-3,"1,5",0.4164912550404484,0.09545906203117914,18,0.02249991669598469
0.4,-3,"1,6",0.4009029280077905,0.09668495287937882,18,0.022788861939903527
0.4,-3,"2,3",0.4758661072478868,0.2606542366574225,18,0.06143679276182221
0.4,-3,"2,4",0.6133123372852283,0.13106566535541098,18,0.03089247358451262
0.4,-3,"2,5",0.5759297601643559,0.12227974566978232,18,0.028821612454956486
0.4,-3,"2,6",0.5446144274904484,0.16323880434053056,18,0.0384757551673244
0.4,-3,"3,4",0.6413635249224827,0.1891063251420945,18,0.04457278829108104
0.4,-3,"3,5",0.62870477818431,0.17193112877236325,18,0.04052455568399853
0.4,-3,"3,6",0.5639168518370344,0.16240179275884217,18,0.03827846964554322
0.4,-3,"4,5",0.7216551147077955,0.1468990293471416,18,0.0346244332670285
0.4,-3,"4,6",0.7298863821504374,0.15919845117235581,18,0.037523434792789426
0.4,-3,"5,6",0.7353914711037329,0.1336898955501438,18,0.03151101057320931
0.4,-2,"1,2",0.1735381807559226,0.0717919795836716,18,0.01692153186614012
0.4,-2,"1,3",0.20579801580016563,0.1605329020301899,18,0.03783796787636766
0.4,-2,"1,4",0.25178861036637484,0.124516379226133,18,0.0293487920398648
0.4,-2,"1,5",0.3330981602476697,0.11385374958724445,18,0.026835586132218547
0.4,-2,"1,6",0.32875529298260875,0.10091251316829118,18,0.023785307455958492
0.4,-2,"2,3",0.2698156402604451,0.17855106591064404,18,0.04208488983116754
0.4,-2,"2,4",0.35053890068253385,0.14689305686802515,18,0.03462302554020058
0.4,-2,"2,5",0.4303500400343988,0.11397763265703936,18,0.026864785651793944
0.4,-2,"2,6",0.3896384676598613,0.10827274752613612,18,0.02552013133114328
0.4,-2,"3,4",0.39518345288444123,0.19653112448079757,18,0.04632283027819649
0.4,-2,"3,5",0.5627026352642711,0.19344961895790613,18,0.04559651246102971
0.4,-2,"3,6",0.48831925895364786,0.19477295121609586,18,0.04590842486553934
0.4,-2,"4,5",0.6164136128230218,0.201764141226809,18,0.04755626415391897
0.4,-2,"4,6",0.6544418794519027,0.18606250830365306,18,0.04385535378203047
0.4,-2,"5,6",0.6736986113548862,0.17015585305128964,18,0.040106119183716205
0.4,-1,"1,2",0.12695896396628817,0.04407632630764463,18,0.010388889740642181
0.4,-1,"1,3",0.15191686911550828,0.07346132946648636,18,0.01731500140691055
0.4,-1,"1,4",0.2104970243089569,0.046798624046799964,18,0.011030541471230695
0.4,-1,"1,5",0.333415603854885,0.08940530220533482,18,0.02107303182114162
0.4,-1,"1,6",0.29665738082905685,0.06753694571091144,18,0.015918610764271066
0.4,-1,"2,3",0.18553802829798366,0.06995573112547084,18,0.016488723953894422
0.4,-1,"2,4",0.27370594665188896,0.0862210937739272,18,0.02032250669628838
0.4,-1,"2,5",0.4160773965651187,0.09710971467261159,18,0.022888979254698145
0.4,-1,"2,6",0.31998847225446797,0.12840633172115096,18,0.030265662635771712
0.4,-1,"3,4",0.33635089249401523,0.11437311095702275,18,0.026958000781037404
0.4,-1,"3,5",0.5443740782085909,0.19441961328860402,18,0.04582514231734604
0.4,-1,"3,6",0.3837839239202205,0.1656209204071391,18,0.03903722530874851
0.4,-1,"4,5",0.6542883096768652,0.22848076373389165,18,0.05385343246897206
0.4,-1,"4,6",0.49890386945029364,0.18799572316051852,18,0.04431101689362385
0.4,-1,"5,6",0.6990329573667047,0.1715644610852838,18,0.04043813128133991
0.5,-3,"1,2",0.26853084366906227,0.08201474626471254,18,0.019331061080357436
0.5,-3,"1,3",0.2926376058266915,0.11939465468676905,18,0.028141589988813536
0.5,-3,"1,4",0.4061971733065982,0.11762769246693935,18,0.0277251129995662
0.5,-3,"1,5",0.4140930880671364,0.08308490559717688,18,0.019583300054002637
0.5,-3,"1,6",0.38867949021395154,0.07231948314386039,18,0.0170458656476433
0.5,-3,"2,3",0.37110092963938196,0.1606144840323729,18,0.03785719693868978
0.5,-3,"2,4",0.559082781933866,0.15664661568990854,18,0.03692196140141912
0.5,-3,"2,5",0.5627942080345472,0.13443562761685668,18,0.03168678130698296
0.5,-3,"2,6",0.5252305892491614,0.15190162225684953,18,0.03580355572368524
0.5,-3,"3,4",0.611342211421198,0.2060621817755746,18,0.048569322026534606
0.5,-3,"3,5",0.6286430670866878,0.14888685173980243,18,0.03509296749824348
0.5,-3,"3,6",0.5896102604393644,0.13470178095017502,18,0.03174951424925789
0.5,-3,"4,5",0.7504651753563159,0.12940618840928728,18,0.030501331117237015
0.5,-3,"4,6",0.7296746409657711,0.11903063384381127,18,0.028055789453297307
0.5,-3,"5,6",0.7005908039704375,0.14724733833387715,18,0.034706530482518136
0.5,-2,"1,2",0.1800577572448333,0.05878209660925464,18,0.013855073041588907
0.5,-2,"1,3",0.20696276784262013,0.1454630023306753,18,0.03428595845325836
0.5,-2,"1,4",0.25473529865487143,0.10977191612920739,18,0.025873488759601167
0.5,-2,"1,5",0.33905706272268693,0.0858176344448582,18,0.02022741042044916
0.5,-2,"1,6",0.32871450962143667,0.08148774196169499,18,0.019206844974898038
0.5,-2,"2,3",0.2771683784907028,0.17059492656210642,18,0.040209609802695515
0.5,-2,"2,4",0.36327485277005683,0.13883137169419107,18,0.03272286812213088
0.5,-2,"2,5",0.4161359342085171,0.13724892511740053,18,0.0323498818870262
0.5,-2,"2,6",0.39407875842190604,0.10663213005026558,18,0.02513343408363621
0.5,-2,"3,4",0.44422016729737224,0.20067243656410277,18,0.04729894689723479
0.5,-2,"3,5",0.5013938857467104,0.18664226637572595,18,0.04399200407010059
0.5,-2,"3,6",0.4690698328513905,0.18623864465403547,18,0.043896869517953414
0.5,-2,"4,5",0.5382221140480022,0.17240326216304283,18,0.04063583859138991
0.5,-2,"4,6",0.686976327727205,0.14095940164957865,18,0.03322444959280509
0.5,-2,"5,6",0.708114170745395,0.13381400249211503,18,0.031540262859962705
0.5,-1,"1,2",0.20902174742969362,0.17430273381473804,18,0.041083548353251675
0.5,-1,"1,3",0.17340570894735652,0.07339813298961627,18,0.017300105854463236
0.5,-1,"1,4",0.2662015018544098,0.11609577852727516,18,0.02736403742125595
0.5,-1,"1,5",0.33316555645368173,0.0941179163957865,18,0.02218380563820306
0.5,-1,"1,6",0.31458091532017274,0.07880154269450547,18,0.01857370173574869
0.5,-1,"2,3",0.2681571114288792,0.20919393199760108,18,0.04930748263286041
0.5,-1,"2,4",0.4228027070706866,0.17604655505683647,18,0.04149457096173999
0.5,-1,"2,5",0.468304978628444,0.1649148781937578,18,0.03887080956311988
0.5,-1,"2,6",0.41122079258101085,0.1809200923162577,18,0.042643274709907336
0.5,-1,"3,4",0.3959252198675489,0.17914765779439917,18,0.04222550788670224
0.5,-1,"3,5",0.5234862512844405,0.20257583074123445,18,0.04774758120720839
0.5,-1,"3,6",0.421004277902684,0.1706600116544317,18,0.040224950506074636
0.5,-1,"4,5",0.557361427140147,0.1975878378328315,18,0.04657190000386101
0.5,-1,"4,6",0.5533250701706502,0.18722125829590877,18,0.044128473774438425
0.5,-1,"5,6",0.6163398605379735,0.146820266239714,18,0.03460586862457204
0.6,-3,"1,2",0.3480168760105538,0.13901337325124175,18,0.03276576630052322
0.6,-3,"1,3",0.33186802962888284,0.13293295992830953,18,0.031332599136169086
0.6,-3,"1,4",0.4268434982171941,0.11628618316989171,18,0.02740891622591047
0.6,-3,"1,5",0.4272153632901461,0.08639216143343957,18,0.020362827730316016
0.6,-3,"1,6",0.411568878559594,0.07957452601136682,18,0.01875589565078093
0.6,-3,"2,3",0.4614111768496727,0.21298384893688022,18,0.05020077462215976
0.6,-3,"2,4",0.6109885482876344,0.14240419510175953,18,0.03356499067528877
0.6,-3,"2,5",0.5956403618763164,0.13708794344794112,18,0.03231193814365237
0.6,-3,"2,6",0.5755305310079953,0.16846015303535303,18,0.03970643885700723
0.6,-3,"3,4",0.6341652877097814,0.16992562954508747,18,0.04005185498290817
0.6,-3,"3,5",0.6541443673600166,0.146490935708873,18,0.034528244674035556
0.6,-3,"3,6",0.6220299142191661,0.1606579130307678,18,0.037867433251778174
0.6,-3,"4,5",0.7434776756776055,0.14085581459920365,18,0.033200033890884
0.6,-3,"4,6",0.716568214948389,0.1523458423386352,18,0.0359082594010752
0.6,-3,"5,6",0.7539064769396551,0.14360543118599595,18,0.033848124735611954
0.6,-2,"1,2",0.1814271222124758,0.069777668361386,18,0.01644675415790735
0.6,-2,"1,3",0.2275367513413511,0.1489399877417458,18,0.03510549177400991
0.6,-2,"1,4",0.2479245746659492,0.09777925393054337,18,0.0230467911712162
0.6,-2,"1,5",0.35181278262550864,0.0996958824703037,18,0.02349854485037627
0.6,-2,"1,6",0.3261562047249055,0.08843210107793606,18,0.020843646115594264
0.6,-2,"2,3",0.2923087913277729,0.16576577556823302,18,0.0390713679976483
0.6,-2,"2,4",0.3083607343882893,0.08154360379397585,18,0.01922001173503647
0.6,-2,"2,5",0.44604948997112387,0.13837514252022154,18,0.03261533387456788
0.6,-2,"2,6",0.4024275346209172,0.10590522576082605,18,0.024962101099524115
0.6,-2,"3,4",0.39674279584741207,0.21027653291223397,18,0.04956265411554563
0.6,-2,"3,5",0.5309810824921168,0.20407932204033938,18,0.04810195750489241
0.6,-2,"3,6",0.5071573529183113,0.18412938590757108,18,0.04339971246365275
0.6,-2,"4,5",0.6185189181139418,0.19372814387979795,18,0.0456621614146961
0.6,-2,"4,6",0.6095367291377644,0.16525794754394782,18,0.03895167178443209
0.6,-2,"5,6",0.7218484736024464,0.16461351123329107,18,0.038799776689329345
0.6,-1,"1,2",0.18380630498127093,0.07164567946219727,18,0.016887048596812483
0.6,-1,"1,3",0.19490304235727876,0.08227880874495552,18,0.019393301203836356
0.6,-1,"1,4",0.30504041080898936,0.11431731792905259,18,0.02694485023823053
0.6,-1,"1,5",0.34595868230380566,0.08726457719869625,18,0.0205684580981917
0.6,-1,"1,6",0.347398139200924,0.08964228446337152,18,0.0211288890750345
0.6,-1,"2,3",0.21465942395414295,0.06910989250204189,18,0.016289357878422384
0.6,-1,"2,4",0.3819313404762366,0.12570507538331482,18,0.029628970411036022
0.6,-1,"2,5",0.4111521799984353,0.1323851951325469,18,0.03120348973564275
0.6,-1,"2,6",0.3961143434141404,0.1335665500616475,18,0.03148193776276115
0.6,-1,"3,4",0.43115667932179136,0.15573279565995424,18,0.0367065719547642
0.6,-1,"3,5",0.5077841591093178,0.1651433240057212,18,0.038924654757377546
0.6,-1,"3,6",0.4471460807920303,0.13238938300673173,18,0.031204476827054364
0.6,-1,"4,5",0.64159779624763,0.20526743643336098,18,0.04838199875293605
0.6,-1,"4,6",0.6484075751644593,0.1468184622065593,18,0.034605443409879644
0.6,-1,"5,6",0.7347392391322598,0.15369107161335038,18,0.03622533298187579
0.7,-3,"1,2",0.3606134188672407,0.13518768051607885,18,0.031864041875266626
0.7,-3,"1,3",0.35095954529552487,0.1366405821245921,18,0.03220649406852548
0.7,-3,"1,4",0.43707090557938044,0.10651213475697291,18,0.025105150921770306
0.7,-3,"1,5",0.43139694211294155,0.08784879494371985,18,0.020706159541256933
0.7,-3,"1,6",0.40297192211126975,0.08650425571529315,18,0.020389248605926315
0.7,-3,"2,3",0.5099409007106379,0.23772764526492227,18,0.05603294334744553
0.7,-3,"2,4",0.6226232965532561,0.13426318508454624,18,0.031646136212329055
0.7,-3,"2,5",0.6136344123550528,0.12470726854922701,18,0.02939378508480343
0.7,-3,"2,6",0.5229172474055059,0.1719785663948774,18,0.04053573683885291
0.7,-3,"3,4",0.60298625861896,0.18908362836538226,18,0.04456743860950628
0.7,-3,"3,5",0.6359995141144913,0.1529580041155145,18,0.03605254731561339
0.7,-3,"3,6",0.5877112535116435,0.12492748726566133,18,0.0294456911340484
0.7,-3,"4,5",0.6981540660311455,0.15184248041855997,18,0.03578961585871644
0.7,-3,"4,6",0.7724532248589226,0.0948151135882435,18,0.022348136592406583
0.7,-3,"5,6",0.7448389763936696,0.1316355501541747,18,0.031026796719746272
0.7,-2,"1,2",0.19493580285447004,0.07473074786459476,18,0.017614206192732355
0.7,-2,"1,3",0.21815255641380427,0.14891316958717607,18,0.035099170674358186
0.7,-2,"1,4",0.2756668950950091,0.11694205142465945,18,0.02756350585608089
0.7,-2,"1,5",0.32953654514203085,0.11390932346011726,18,0.0268486850196736
0.7,-2,"1,6",0.3380226809744818,0.10697957887293685,18,0.02521532855651159
0.7,-2,"2,3",0.3034145451004248,0.1870580311167514,18,0.04409000075935305
0.7,-2,"2,4",0.3631957478005056,0.1351092881353523,18,0.03184556461393159
0.7,-2,"2,5",0.4314552045994968,0.12439376864038222,18,0.029319892447654927
0.7,-2,"2,6",0.4413010222010355,0.10865370367704219,18,0.025609923557023417
0.7,-2,"3,4",0.4333564711499651,0.17558092823954735,18,0.041384821668404174
0.7,-2,"3,5",0.47693425806411077,0.18301986769643108,18,0.043138196513337064
0.7,-2,"3,6",0.5191050727913405,0.1576794096558172,18,0.037165393273706646
0.7,-2,"4,5",0.5796949173924871,0.1521620141030111,18,0.03586493067041408
0.7,-2,"4,6",0.6581792026089256,0.13049704625054387,18,0.03075844877619137
0.7,-2,"5,6",0.6438080587835949,0.11351254885968975,18,0.02675516434948531
0.7,-1,"1,2",0.2676098364000969,0.14534891735385047,18,0.03425906836634358
0.7,-1,"1,3",0.232077286629098,0.0693033625861053,18,0.016334959214555043
0.7,-1,"1,4",0.30712442091396835,0.11418111948306357,18,0.02691274795664856
0.7,-1,"1,5",0.35677734613383727,0.057400494358859834,18,0.01352942626820332
0.7,-1,"1,6",0.36860007639947134,0.08639227149844265,18,0.020362853672886035
0.7,-1,"2,3",0.3027126858556423,0.21319350010157975,18,0.05025018987557399
0.7,-1,"2,4",0.45560007827086957,0.18508660795149987,18,0.04362533186310718
0.7,-1,"2,5",0.4947461209104158,0.14567689701284336,18,0.034336373913331955
0.7,-1,"2,6",0.4825569159309065,0.15126596088685818,18,0.035653728901932163
0.7,-1,"3,4",0.45975143885037756,0.14271046454815414,18,0.033637179076094065
0.7,-1,"3,5",0.5162394992624606,0.16530966623221519,18,0.0389638619961614
0.7,-1,"3,6",0.5286637260683134,0.16249451600087583,18,0.03830032472328176
0.7,-1,"4,5",0.6857281257895852,0.1884181711962923,18,0.04441058885055538
0.7,-1,"4,6",0.6927176386969531,0.18892069738455472,18,0.04452903540903677
0.7,-1,"5,6",0.7530832126191216,0.16171780874723327,18,0.03811725306793261
0.8,-3,"1,2",0.4281356376363614,0.18007539460308483,18,0.04244417754956157
0.8,-3,"1,3",0.352150535307825,0.15408482454795888,18,0.036318141438600376
0.8,-3,"1,4",0.4174190834378063,0.11928862654539817,18,0.028116598916226886
0.8,-3,"1,5",0.4271343416883751,0.10504050121760768,18,0.024758283570068065
0.8,-3,"1,6",0.413219359337802,0.09563661717772065,18,0.022541766845369376
0.8,-3,"2,3",0.5803510669515296,0.2705833129554777,18,0.06377709848891337
0.8,-3,"2,4",0.6294249013667458,0.17127453299352807,18,0.04036979457476093
0.8,-3,"2,5",0.6143195315395547,0.15330721831578198,18,0.03613485789197864
0.8,-3,"2,6",0.601971152541103,0.14542333908703386,18,0.034276609737077454
0.8,-3,"3,4",0.6373302109037718,0.21143060397398508,18,0.04983467127345742
0.8,-3,"3,5",0.641425722600781,0.19551943260665472,18,0.04608437221663725
0.8,-3,"3,6",0.6013865440974121,0.14552727441683325,18,0.03430110752924612
0.8,-3,"4,5",0.7355022605923109,0.15013221868908208,18,0.03538650330321056
0.8,-3,"4,6",0.7464268906348142,0.12719276379045208,18,0.029979621931362478
0.8,-3,"5,6",0.671990918257216,0.12334493308283341,18,0.02907267953595748
0.8,-2,"1,2",0.234353161943463,0.08113251228159285,18,0.019123116536338386
0.8,-2,"1,3",0.23365117248957837,0.14641641416497198,18,0.03451067977768992
0.8,-2,"1,4",0.3401627920095789,0.1398879099097013,18,0.03297189656772088
0.8,-2,"1,5",0.34088533590967335,0.10140608919936935,18,0.023901644442160662
0.8,-2,"1,6",0.327222375230817,0.07951053227644081,18,0.01874081218280772
0.8,-2,"2,3",0.3028307729961337,0.1808744348842024,18,0.042632513149968056
0.8,-2,"2,4",0.4825852240097041,0.14851971479735862,18,0.03500643249103477
0.8,-2,"2,5",0.4750045203818725,0.13060185087888432,18,0.030783151463991125
0.8,-2,"2,6",0.42291001822542695,0.1088754081300662,18,0.02566217979774093
0.8,-2,"3,4",0.508645858919628,0.14519916590169163,18,0.034223771610572225
