,sample,bin_size,PC_pair,TH,RMSE
2175,Sample_1,3.2,"1,4",-2,0.7161134311857867
2176,Sample_1,4.2,"1,4",-3,0.6358444881164774
2177,Sample_1,3.95,"1,4",-1,0.8196101169307928
2178,Sample_1,2.8,"1,4",-3,0.6498672995122703
2179,Sample_1,0.55,"1,4",-3,0.4036733489677902
2180,Sample_1,0.15,"1,4",-2,0.6124328034110004
2181,Sample_1,3.5,"1,4",-2,0.7766625061262135
2182,Sample_1,1.7,"1,4",-2,0.7267584471645538
2183,Sample_1,3.65,"1,4",-1,0.7934673191776523
2184,Sample_1,2.4,"1,4",-3,0.5972926725523382
2185,Sample_1,3.45,"1,4",-1,0.7721708262882685
2186,Sample_1,0.75,"1,4",-1,0.7420583780965
2187,Sample_1,3.3,"1,4",-2,0.6929043494228274
2188,Sample_1,4.45,"1,4",-3,0.7491447669530502
2189,Sample_1,2.2,"1,4",-2,0.6749088632922801
2190,Sample_1,3.1,"1,4",-2,0.7427639895622719
2191,Sample_1,1.8,"1,4",-2,0.7321273348031169
2192,Sample_1,4.1,"1,4",-2,0.7468887483379081
2193,Sample_1,3.5,"1,4",-3,0.6884567348754306
2194,Sample_1,4.45,"1,4",-2,0.6887934553042182
2195,Sample_1,1.65,"1,4",-1,0.7229542751477953
2196,Sample_1,2.65,"1,4",-3,0.7112138642488836
2197,Sample_1,2.2,"1,4",-1,0.7231727971553914
2198,Sample_1,1.55,"1,4",-2,0.7400427282939457
2199,Sample_1,2.9,"1,4",-2,0.7389924202391844
2200,Sample_1,4.7,"1,4",-3,0.7276991889051528
2201,Sample_1,1.2,"1,4",-3,0.46907962768951783
2202,Sample_1,4.5,"1,4",-3,0.7327379717359574
2203,Sample_1,1.6,"1,4",-3,0.7357328457040321
2204,Sample_1,1.1,"1,4",-1,0.7422989951828833
2205,Sample_1,4.9,"1,4",-3,0.6664079919904975
2206,Sample_1,4.6,"1,4",-3,0.6836199732262077
2207,Sample_1,4.95,"1,4",-3,0.6703190314663048
2208,Sample_1,2.15,"1,4",-1,0.7565213711814357
2209,Sample_1,0.6,"1,4",-1,0.6645141309738827
2210,Sample_1,2.05,"1,4",-2,0.5857124818966176
2211,Sample_1,0.95,"1,4",-3,0.429271540690297
2212,Sample_1,0.3,"1,4",-1,0.6464295105302645
2213,Sample_1,1.25,"1,4",-1,0.7235418960899233
2214,Sample_1,2.1,"1,4",-1,0.8461072641283259
2215,Sample_1,4.25,"1,4",-1,0.7573893025164189
2216,Sample_1,4.4,"1,4",-2,0.7166612117770024
2217,Sample_1,0.6,"1,4",-2,0.6437944604754386
2218,Sample_1,0.35,"1,4",-3,0.34818350621507804
2219,Sample_1,2.75,"1,4",-3,0.6221668999911728
2220,Sample_1,4.2,"1,4",-1,0.8209466211795363
2221,Sample_1,3.4,"1,4",-2,0.7463874962760378
2222,Sample_1,0.8,"1,4",-3,0.6522255111610316
2223,Sample_1,0.65,"1,4",-1,0.7144107531411135
2224,Sample_1,4.05,"1,4",-3,0.6660304151846073
2225,Sample_1,0.9,"1,4",-2,0.7126015002785179
2226,Sample_1,4.8,"1,4",-2,0.6803438119568508
2227,Sample_1,4.5,"1,4",-2,0.7877497890217658
2228,Sample_1,1.2,"1,4",-2,0.7175211155716578
2229,Sample_1,4.85,"1,4",-1,0.8067443094347619
2230,Sample_1,2.3,"1,4",-2,0.6950756074394556
2231,Sample_1,4.05,"1,4",-1,0.7998431039282012
2232,Sample_1,2.9,"1,4",-3,0.7364999080380586
2233,Sample_1,2.25,"1,4",-1,0.6983262314287405
2234,Sample_1,2.35,"1,4",-2,0.7558913389484774
2235,Sample_1,3.9,"1,4",-1,0.7238207042776038
2236,Sample_1,3.15,"1,4",-2,0.6936695523882588
2237,Sample_1,4.4,"1,4",-3,0.7172445481136424
2238,Sample_1,2.45,"1,4",-1,0.7055014481980908
2239,Sample_1,1.15,"1,4",-3,0.7032352881928738
2240,Sample_1,2.5,"1,4",-3,0.7341327687401749
2241,Sample_1,5.0,"1,4",-1,0.8016203561036863
2242,Sample_1,3.75,"1,4",-2,0.7770490292564077
2243,Sample_1,2.85,"1,4",-1,0.7925879067614907
2244,Sample_1,0.5,"1,4",-1,0.6782219903127227
2245,Sample_1,1.75,"1,4",-3,0.7453465452499304
2246,Sample_1,1.05,"1,4",-2,0.6872910527028305
2247,Sample_1,4.35,"1,4",-2,0.6511270565720406
2248,Sample_1,0.25,"1,4",-3,0.5668878480075594
2249,Sample_1,3.75,"1,4",-3,0.7103419195180073
2250,Sample_1,4.15,"1,4",-2,0.6772953302801658
2251,Sample_1,4.85,"1,4",-2,0.749744148553123
2252,Sample_1,4.55,"1,4",-1,0.8349448649860282
2253,Sample_1,3.6,"1,4",-2,0.6781943194803518
2254,Sample_1,1.9,"1,4",-1,0.7281413221985658
2255,Sample_1,1.2,"1,4",-1,0.7286011658173853
2256,Sample_1,3.6,"1,4",-3,0.782578763117385
2257,Sample_1,1.4,"1,4",-2,0.5461868091173172
2258,Sample_1,3.05,"1,4",-3,0.7429750225600831
2259,Sample_1,1.55,"1,4",-3,0.45107323119808984
2260,Sample_1,2.7,"1,4",-3,0.5719294771215485
2261,Sample_1,0.75,"1,4",-3,0.4273792853919546
2262,Sample_1,4.15,"1,4",-3,0.7385121997614104
2263,Sample_1,4.0,"1,4",-2,0.6855880090368126
2264,Sample_1,1.25,"1,4",-2,0.557447999152751
2265,Sample_1,2.95,"1,4",-1,0.7290633378413542
2266,Sample_1,2.75,"1,4",-2,0.768921808225825
2267,Sample_1,0.15,"1,4",-1,0.6711265720367702
2268,Sample_1,4.75,"1,4",-2,0.7110099983458092
2269,Sample_1,0.95,"1,4",-2,0.7086616519578255
2270,Sample_1,2.55,"1,4",-2,0.7421861474905534
2271,Sample_1,3.5,"1,4",-1,0.8085742182465824
2272,Sample_1,4.6,"1,4",-1,0.831073106486544
2273,Sample_1,3.1,"1,4",-1,0.8304691641459874
2274,Sample_1,1.45,"1,4",-2,0.5483477822465926
2275,Sample_1,2.5,"1,4",-2,0.7112159786619793
2276,Sample_1,2.65,"1,4",-2,0.7167480230906467
2277,Sample_1,3.4,"1,4",-1,0.7547773124954158
2278,Sample_1,0.8,"1,4",-1,0.7756984839289292
2279,Sample_1,0.9,"1,4",-1,0.7837555588825936
2280,Sample_1,1.8,"1,4",-3,0.7703089769916487
2281,Sample_1,0.65,"1,4",-3,0.4740928168579701
2282,Sample_1,3.65,"1,4",-3,0.6195471203400588
2283,Sample_1,4.1,"1,4",-1,0.8370367592861101
2284,Sample_1,1.75,"1,4",-1,0.691651819726219
2285,Sample_1,2.8,"1,4",-2,0.7311974092586833
2286,Sample_1,0.85,"1,4",-3,0.7138994538764558
2287,Sample_1,1.35,"1,4",-3,0.7063308973631112
2288,Sample_1,1.3,"1,4",-3,0.7163406708294894
2289,Sample_1,2.7,"1,4",-2,0.7297748124273459
2290,Sample_1,0.75,"1,4",-2,0.6854120809588625
2291,Sample_1,1.4,"1,4",-3,0.6982602851062127
2292,Sample_1,3.35,"1,4",-3,0.6593988730885758
2293,Sample_1,4.5,"1,4",-1,0.7522287096350616
2294,Sample_1,3.3,"1,4",-3,0.7323532798739213
2295,Sample_1,4.05,"1,4",-2,0.7791214171228994
2296,Sample_1,3.85,"1,4",-3,0.7012740068815053
2297,Sample_1,2.0,"1,4",-3,0.601820886689894
2298,Sample_1,1.5,"1,4",-3,0.5103865637134619
2299,Sample_1,3.15,"1,4",-1,0.6686619811078739
2300,Sample_1,4.7,"1,4",-1,0.7468587292301051
2301,Sample_1,1.05,"1,4",-3,0.6714373977875849
2302,Sample_1,0.55,"1,4",-1,0.6822095002673917
2303,Sample_1,1.15,"1,4",-2,0.5449964634177518
2304,Sample_1,0.4,"1,4",-3,0.6284674210045862
2305,Sample_1,2.8,"1,4",-1,0.7145764090405095
2306,Sample_1,1.1,"1,4",-3,0.47695910974031885
2307,Sample_1,2.6,"1,4",-2,0.7731462037215562
2308,Sample_1,0.45,"1,4",-2,0.6251525623722437
2309,Sample_1,1.0,"1,4",-2,0.7142930206409449
2310,Sample_1,4.25,"1,4",-2,0.7842452367585999
2311,Sample_1,4.15,"1,4",-1,0.7703767849075474
2312,Sample_1,1.45,"1,4",-1,0.7146253519598814
2313,Sample_1,2.25,"1,4",-2,0.7674899252112213
2314,Sample_1,4.35,"1,4",-3,0.6196057771903801
2315,Sample_1,0.85,"1,4",-1,0.7736946675076244
2316,Sample_1,2.5,"1,4",-1,0.7047550662161636
2317,Sample_1,0.7,"1,4",-1,0.7329049804774115
2318,Sample_1,3.25,"1,4",-2,0.7141771247436827
2319,Sample_1,1.6,"1,4",-2,0.6054832259989946
2320,Sample_1,1.7,"1,4",-1,0.7331961756402483
2321,Sample_1,3.2,"1,4",-1,0.7358628898019559
2322,Sample_1,4.65,"1,4",-1,0.8150582466156471
2323,Sample_1,4.0,"1,4",-1,0.8225472216360759
2324,Sample_1,3.7,"1,4",-1,0.7718502680487277
2325,Sample_1,4.55,"1,4",-2,0.7151786040724953
2326,Sample_1,2.0,"1,4",-1,0.7069027047113507
2327,Sample_1,4.7,"1,4",-2,0.6970935522233587
2328,Sample_1,1.95,"1,4",-1,0.7428856159804235
2329,Sample_1,4.65,"1,4",-2,0.7653932125930438
2330,Sample_1,1.3,"1,4",-1,0.7475546466717721
2331,Sample_1,4.25,"1,4",-3,0.6220977240552259
2332,Sample_1,0.7,"1,4",-2,0.6684539291510669
2333,Sample_1,2.85,"1,4",-2,0.7607143423789953
2334,Sample_1,1.9,"1,4",-2,0.615834128786175
2335,Sample_1,2.4,"1,4",-1,0.7384908117410522
2336,Sample_1,4.3,"1,4",-2,0.713906514083921
2337,Sample_1,0.85,"1,4",-2,0.7090148479043352
2338,Sample_1,4.3,"1,4",-3,0.6353368522290872
2339,Sample_1,2.2,"1,4",-3,0.7365680977354833
2340,Sample_1,1.65,"1,4",-2,0.5686218517931148
2341,Sample_1,1.5,"1,4",-2,0.7462086829121949
2342,Sample_1,3.0,"1,4",-3,0.7825958986029656
2343,Sample_1,4.75,"1,4",-1,0.7774424939845486
2344,Sample_1,4.2,"1,4",-2,0.6366999581178866
2345,Sample_1,3.3,"1,4",-1,0.811349928007419
2346,Sample_1,0.45,"1,4",-1,0.6666076355090077
2347,Sample_1,2.05,"1,4",-3,0.7512326057667192
2348,Sample_1,0.95,"1,4",-1,0.8144318466150388
2349,Sample_1,3.45,"1,4",-3,0.6780085859889836
2350,Sample_1,1.95,"1,4",-2,0.7379456397165496
2351,Sample_1,3.95,"1,4",-3,0.6682023828975612
2352,Sample_1,4.9,"1,3",-2,0.7841461313806948
2353,Sample_1,1.35,"1,3",-1,0.6951009012087205
2354,Sample_1,2.3,"1,3",-1,0.6497098705133793
2355,Sample_1,0.3,"1,3",-2,0.232318963370147
2356,Sample_1,5.0,"1,3",-3,0.5685171595856381
2357,Sample_1,4.1,"1,3",-3,0.555344281986836
2358,Sample_1,1.0,"1,3",-3,0.7545218433730683
2359,Sample_1,3.95,"1,3",-2,0.7846369749979073
2360,Sample_1,1.4,"1,3",-1,0.7980199882103729
2361,Sample_1,2.15,"1,3",-3,0.4995624495094341
2362,Sample_1,2.95,"1,3",-2,0.49747728329468494
2363,Sample_1,0.2,"1,3",-2,0.6115955211931932
2364,Sample_1,2.0,"1,3",-2,0.7946399485268201
2365,Sample_1,1.75,"1,3",-2,0.770333668986214
2366,Sample_1,4.95,"1,3",-2,0.8226430816696717
2367,Sample_1,3.05,"1,3",-1,0.8014915325536368
2368,Sample_1,1.85,"1,3",-1,0.6460727455567157
2369,Sample_1,3.6,"1,3",-1,0.6473800481093175
2370,Sample_1,2.55,"1,3",-1,0.8250612327855862
2371,Sample_1,2.45,"1,3",-3,0.5989909577429359
2372,Sample_1,0.5,"1,3",-2,0.6828498524445831
2373,Sample_1,2.55,"1,3",-3,0.5824573995288349
2374,Sample_1,0.35,"1,3",-1,0.33628244515716504
2375,Sample_1,0.4,"1,3",-1,0.3425948209635514
2376,Sample_1,0.7,"1,3",-3,0.4308078356318397
2377,Sample_1,4.6,"1,3",-2,0.7889811517745348
2378,Sample_1,0.35,"1,3",-2,0.2933932886460446
2379,Sample_1,1.45,"1,3",-3,0.7560550122214222
2380,Sample_1,4.45,"1,3",-1,0.8207785413484492
2381,Sample_1,2.75,"1,3",-1,0.8279364184822924
2382,Sample_1,2.85,"1,3",-3,0.6069436361281861
2383,Sample_1,3.9,"1,3",-3,0.601276596083114
2384,Sample_1,3.0,"1,3",-2,0.8067491325305283
2385,Sample_1,4.0,"1,3",-3,0.609828826869017
2386,Sample_1,3.9,"1,3",-2,0.8105798578407715
2387,Sample_1,2.35,"1,3",-1,0.8095977465722617
2388,Sample_1,3.55,"1,3",-1,0.5917387336164642
2389,Sample_1,4.85,"1,3",-3,0.7556164644141204
2390,Sample_1,1.25,"1,3",-3,0.49598106058434915
2391,Sample_1,0.15,"1,3",-3,0.0
2392,Sample_1,1.85,"1,3",-2,0.7613493828269944
2393,Sample_1,0.8,"1,3",-2,0.7179873344397579
2394,Sample_1,3.25,"1,3",-3,0.5551701008420389
2395,Sample_1,2.7,"1,3",-1,0.6286368181909462
2396,Sample_1,4.75,"1,3",-3,0.7578433310829932
2397,Sample_1,2.1,"1,3",-2,0.522353112645327
2398,Sample_1,3.8,"1,3",-1,0.6339129080298666
2399,Sample_1,1.05,"1,3",-1,0.6165558839552165
2400,Sample_1,2.05,"1,3",-1,0.7248462369039418
2401,Sample_1,4.95,"1,3",-1,0.74602841343526
2402,Sample_1,1.35,"1,3",-2,0.7538354693678408
2403,Sample_1,2.6,"1,3",-1,0.6736207081848703
2404,Sample_1,1.5,"1,3",-1,0.8382765941359833
2405,Sample_1,3.15,"1,3",-3,0.7053473929436573
2406,Sample_1,2.95,"1,3",-3,0.7217782812476664
2407,Sample_1,1.3,"1,3",-2,0.7591856293777131
2408,Sample_1,3.7,"1,3",-2,0.8166495865415492
2409,Sample_1,3.25,"1,3",-1,0.5810525284531255
2410,Sample_1,3.45,"1,3",-2,0.8264905498789019
2411,Sample_1,3.8,"1,3",-2,0.7908383738802153
2412,Sample_1,2.35,"1,3",-3,0.5395210926766193
2413,Sample_1,1.8,"1,3",-1,0.8283170818726947
2414,Sample_1,3.55,"1,3",-2,0.8301135963130392
2415,Sample_1,3.05,"1,3",-2,0.547737091901924
2416,Sample_1,3.65,"1,3",-2,0.8054941497151586
2417,Sample_1,3.85,"1,3",-1,0.6455839230250431
2418,Sample_1,4.3,"1,3",-1,0.7841094906581259
2419,Sample_1,2.65,"1,3",-1,0.8054230862253743
2420,Sample_1,3.8,"1,3",-3,0.5945267107030358
2421,Sample_1,1.6,"1,3",-1,0.6329619454125621
2422,Sample_1,0.25,"1,3",-2,0.6207792232297408
2423,Sample_1,3.7,"1,3",-3,0.6213724892482475
2424,Sample_1,3.75,"1,3",-1,0.8331261815918186
2425,Sample_1,0.2,"1,3",-1,0.37245524888160375
2426,Sample_1,4.55,"1,3",-3,0.8201201370079118
2427,Sample_1,1.95,"1,3",-3,0.8202671081004095
2428,Sample_1,3.55,"1,3",-3,0.6036573185559142
2429,Sample_1,1.65,"1,3",-3,0.7743846541299975
2430,Sample_1,4.35,"1,3",-1,0.7926783003762843
2431,Sample_1,4.4,"1,3",-1,0.843377230545254
2432,Sample_1,2.4,"1,3",-2,0.513719136233487
2433,Sample_1,2.1,"1,3",-3,0.7209421819155301
2434,Sample_1,2.6,"1,3",-3,0.6032104384094524
2435,Sample_1,4.9,"1,3",-1,0.793462771353194
2436,Sample_1,2.9,"1,3",-1,0.7752093703615145
2437,Sample_1,1.85,"1,3",-3,0.4563651577027371
2438,Sample_1,3.35,"1,3",-1,0.845713951361837
2439,Sample_1,5.0,"1,3",-2,0.823619451482458
2440,Sample_1,2.45,"1,3",-2,0.8051990575078266
2441,Sample_1,0.65,"1,3",-2,0.7036658573490494
2442,Sample_1,0.3,"1,3",-3,0.3176533991356349
2443,Sample_1,1.1,"1,3",-2,0.7668141557795587
2444,Sample_1,1.0,"1,3",-1,0.5292695513124408
2445,Sample_1,3.85,"1,3",-2,0.7942699203388277
2446,Sample_1,4.65,"1,3",-3,0.7465107724663064
2447,Sample_1,0.6,"1,3",-3,0.41126254084153036
2448,Sample_1,3.0,"1,3",-1,0.6605331658690037
2449,Sample_1,0.4,"1,3",-2,0.6361566269843605
2450,Sample_1,4.8,"1,3",-3,0.5915563742857513
2451,Sample_1,0.9,"1,3",-3,0.7478896628484248
2452,Sample_1,1.9,"1,3",-3,0.7538727081008515
2453,Sample_1,2.3,"1,3",-3,0.5827513285768503
2454,Sample_1,3.1,"1,3",-3,0.7316588595099593
2455,Sample_1,1.7,"1,3",-3,0.8173004818225267
2456,Sample_1,3.4,"1,3",-3,0.6027172605017661
2457,Sample_1,0.45,"1,3",-3,0.3984366776568937
2458,Sample_1,2.15,"1,3",-2,0.7645810421517718
2459,Sample_1,0.55,"1,3",-2,0.6808086454247665
2460,Sample_1,3.35,"1,3",-2,0.7958565334087415
2461,Sample_1,4.8,"1,3",-1,0.8281210742659854
2462,Sample_1,1.15,"1,3",-1,0.8250538612095545
2463,Sample_1,0.25,"1,3",-1,0.35486400725162426
2464,Sample_1,3.2,"1,3",-3,0.5121471188660102
2465,Sample_1,0.2,"1,3",-3,0.5590014706755919
2466,Sample_1,2.25,"1,3",-3,0.703547198727335
2467,Sample_1,0.5,"1,3",-3,0.43788097724927205
2468,Sample_1,1.55,"1,3",-1,0.7894193628374566
2469,Sample_1,3.2,"1,3",-2,0.7977939827003948
2470,Sample_1,4.2,"1,3",-3,0.6975742067597366
2471,Sample_1,3.95,"1,3",-1,0.8270494389315262
2472,Sample_1,2.8,"1,3",-3,0.7006829872071114
2473,Sample_1,0.55,"1,3",-3,0.46114762882156224
2474,Sample_1,0.15,"1,3",-2,0.5957632897302793
2475,Sample_1,3.5,"1,3",-2,0.8038890631189602
2476,Sample_1,1.7,"1,3",-2,0.5434185636604177
2477,Sample_1,3.65,"1,3",-1,0.6560761493911014
2478,Sample_1,2.4,"1,3",-3,0.5995686933090494
2479,Sample_1,3.45,"1,3",-1,0.613677709600771
2480,Sample_1,0.75,"1,3",-1,0.45142926736512357
2481,Sample_1,3.3,"1,3",-2,0.787019053883878
2482,Sample_1,4.45,"1,3",-3,0.5628553197691654
2483,Sample_1,2.2,"1,3",-2,0.5540796820077848
2484,Sample_1,3.1,"1,3",-2,0.8072209217641361
2485,Sample_1,1.8,"1,3",-2,0.785414087555203
2486,Sample_1,4.1,"1,3",-2,0.8210439493902681
2487,Sample_1,3.5,"1,3",-3,0.7294632840378719
2488,Sample_1,4.45,"1,3",-2,0.7675114120513614
2489,Sample_1,1.65,"1,3",-1,0.8029005719616537
2490,Sample_1,2.65,"1,3",-3,0.562325649981585
2491,Sample_1,2.2,"1,3",-1,0.8196569456732242
2492,Sample_1,1.55,"1,3",-2,0.5268239142093227
2493,Sample_1,2.9,"1,3",-2,0.8009947105786406
2494,Sample_1,4.7,"1,3",-3,0.6433524828548274
2495,Sample_1,1.2,"1,3",-3,0.4225087685896628
2496,Sample_1,4.5,"1,3",-3,0.7784382693168507
2497,Sample_1,1.6,"1,3",-3,0.8013152173734364
2498,Sample_1,1.1,"1,3",-1,0.8302824968711505
2499,Sample_1,4.9,"1,3",-3,0.6685861558404517
2500,Sample_1,4.6,"1,3",-3,0.5730840619088833
2501,Sample_1,4.95,"1,3",-3,0.7167453433005342
2502,Sample_1,2.15,"1,3",-1,0.8263184195483003
2503,Sample_1,0.6,"1,3",-1,0.2930092496788307
2504,Sample_1,2.05,"1,3",-2,0.5217678030516817
2505,Sample_1,0.95,"1,3",-3,0.42625575453807885
2506,Sample_1,0.3,"1,3",-1,0.34244371808545393
2507,Sample_1,1.25,"1,3",-1,0.8022739752878901
2508,Sample_1,2.1,"1,3",-1,0.8139151250084352
2509,Sample_1,4.25,"1,3",-1,0.6046168354906786
2510,Sample_1,4.4,"1,3",-2,0.7860957360244142
2511,Sample_1,0.6,"1,3",-2,0.6858752713893239
2512,Sample_1,0.35,"1,3",-3,0.40016562713339254
2513,Sample_1,2.75,"1,3",-3,0.8091717370523787
2514,Sample_1,4.2,"1,3",-1,0.8265959443389247
2515,Sample_1,3.4,"1,3",-2,0.8168768923127967
2516,Sample_1,0.8,"1,3",-3,0.7327310332572875
2517,Sample_1,0.65,"1,3",-1,0.37610213344569876
2518,Sample_1,4.05,"1,3",-3,0.7195558098886595
2519,Sample_1,0.9,"1,3",-2,0.7436576141555779
2520,Sample_1,4.8,"1,3",-2,0.7762481474045585
2521,Sample_1,4.5,"1,3",-2,0.8059290247529762
2522,Sample_1,1.2,"1,3",-2,0.7513491941674693
2523,Sample_1,4.85,"1,3",-1,0.7990302270115659
2524,Sample_1,2.3,"1,3",-2,0.5016597499992279
2525,Sample_1,4.05,"1,3",-1,0.8248179030757057
2526,Sample_1,2.9,"1,3",-3,0.5345372089687856
2527,Sample_1,2.25,"1,3",-1,0.6386822723228444
2528,Sample_1,2.35,"1,3",-2,0.8049220612272693
2529,Sample_1,3.9,"1,3",-1,0.8268986272820069
2530,Sample_1,3.15,"1,3",-2,0.5498754065818855
2531,Sample_1,4.4,"1,3",-3,0.6111876147202515
2532,Sample_1,2.45,"1,3",-1,0.6091965294497046
2533,Sample_1,1.15,"1,3",-3,0.4498882763047324
2534,Sample_1,2.5,"1,3",-3,0.5828057039972161
2535,Sample_1,5.0,"1,3",-1,0.8286526909326689
2536,Sample_1,3.75,"1,3",-2,0.8014806907764518
2537,Sample_1,2.85,"1,3",-1,0.677313598017678
2538,Sample_1,0.5,"1,3",-1,0.2905263125772559
2539,Sample_1,1.75,"1,3",-3,0.7940537134553827
2540,Sample_1,1.05,"1,3",-2,0.7248196895020222
2541,Sample_1,4.35,"1,3",-2,0.8043859391088539
2542,Sample_1,0.25,"1,3",-3,0.24298749453081886
2543,Sample_1,3.75,"1,3",-3,0.7701233941301868
2544,Sample_1,4.15,"1,3",-2,0.77638062354919
2545,Sample_1,4.85,"1,3",-2,0.7661763635871476
2546,Sample_1,4.55,"1,3",-1,0.6892141841883928
2547,Sample_1,3.6,"1,3",-2,0.7757457807749831
2548,Sample_1,1.9,"1,3",-1,0.5724258485589314
2549,Sample_1,1.2,"1,3",-1,0.8169888123798578
2550,Sample_1,3.6,"1,3",-3,0.5614945769618118
2551,Sample_1,1.4,"1,3",-2,0.49395721647044477
2552,Sample_1,3.05,"1,3",-3,0.6063845077695244
2553,Sample_1,1.55,"1,3",-3,0.4958622068037577
2554,Sample_1,2.7,"1,3",-3,0.5737733237326001
2555,Sample_1,0.75,"1,3",-3,0.4138004796469469
2556,Sample_1,4.15,"1,3",-3,0.5521366742368674
2557,Sample_1,4.0,"1,3",-2,0.7979886429808828
2558,Sample_1,1.25,"1,3",-2,0.7700698865788553
2559,Sample_1,2.95,"1,3",-1,0.6926646689986747
2560,Sample_1,2.75,"1,3",-2,0.8045532821397807
2561,Sample_1,0.15,"1,3",-1,0.3690528436537258
2562,Sample_1,4.75,"1,3",-2,0.756493449589171
2563,Sample_1,0.95,"1,3",-2,0.7372637259162536
2564,Sample_1,2.55,"1,3",-2,0.7961282000233515
2565,Sample_1,3.5,"1,3",-1,0.7972209123975393
2566,Sample_1,4.6,"1,3",-1,0.6066560694211178
2567,Sample_1,3.1,"1,3",-1,0.7225411776222613
2568,Sample_1,1.45,"1,3",-2,0.759781656447755
2569,Sample_1,2.5,"1,3",-2,0.7968702927406707
2570,Sample_1,2.65,"1,3",-2,0.7806281388675187
2571,Sample_1,3.4,"1,3",-1,0.7960669687201402
2572,Sample_1,0.8,"1,3",-1,0.5423484421690331
2573,Sample_1,0.9,"1,3",-1,0.4895824119006153
2574,Sample_1,1.8,"1,3",-3,0.7970799154455084
2575,Sample_1,0.65,"1,3",-3,0.46148945332371294
2576,Sample_1,3.65,"1,3",-3,0.7373016260138735
2577,Sample_1,4.1,"1,3",-1,0.7290568433127165
2578,Sample_1,1.75,"1,3",-1,0.6937789289884073
2579,Sample_1,2.8,"1,3",-2,0.7916070554497958
2580,Sample_1,0.85,"1,3",-3,0.7522570523704062
2581,Sample_1,1.35,"1,3",-3,0.5065544486990881
2582,Sample_1,1.3,"1,3",-3,0.5587705789622376
2583,Sample_1,2.7,"1,3",-2,0.7986945467201118
2584,Sample_1,0.75,"1,3",-2,0.718083270622723
2585,Sample_1,1.4,"1,3",-3,0.7252839281754573
2586,Sample_1,3.35,"1,3",-3,0.751837673300226
2587,Sample_1,4.5,"1,3",-1,0.6132994763352492
2588,Sample_1,3.3,"1,3",-3,0.5534857012363804
2589,Sample_1,4.05,"1,3",-2,0.8140415370520823
2590,Sample_1,3.85,"1,3",-3,0.6446043496750227
2591,Sample_1,2.0,"1,3",-3,0.5566077244544279
2592,Sample_1,1.5,"1,3",-3,0.7677664508021915
2593,Sample_1,3.15,"1,3",-1,0.8198519192365793
2594,Sample_1,4.7,"1,3",-1,0.8087858218504261
2595,Sample_1,1.05,"1,3",-3,0.7457863146309627
2596,Sample_1,0.55,"1,3",-1,0.3514184014193974
2597,Sample_1,1.15,"1,3",-2,0.7472924789428831
2598,Sample_1,0.4,"1,3",-3,0.37941600410264786
2599,Sample_1,2.8,"1,3",-1,0.8401573708158656
2600,Sample_1,1.1,"1,3",-3,0.44902856520095347
2601,Sample_1,2.6,"1,3",-2,0.8011990150725159
2602,Sample_1,0.45,"1,3",-2,0.37101678652403175
2603,Sample_1,1.0,"1,3",-2,0.7453157148560506
2604,Sample_1,4.25,"1,3",-2,0.7892391163853729
2605,Sample_1,4.15,"1,3",-1,0.6299146316424064
2606,Sample_1,1.45,"1,3",-1,0.8242986998424624
2607,Sample_1,2.25,"1,3",-2,0.5708456930857803
2608,Sample_1,4.35,"1,3",-3,0.8066509524813887
2609,Sample_1,0.85,"1,3",-1,0.48721006492487295
2610,Sample_1,2.5,"1,3",-1,0.8019480796224973
2611,Sample_1,0.7,"1,3",-1,0.4610801378164001
2612,Sample_1,3.25,"1,3",-2,0.5409621282645681
2613,Sample_1,1.6,"1,3",-2,0.767899443481671
2614,Sample_1,1.7,"1,3",-1,0.8384664977065556
2615,Sample_1,3.2,"1,3",-1,0.5676296059577595
2616,Sample_1,4.65,"1,3",-1,0.7723832154282977
2617,Sample_1,4.0,"1,3",-1,0.6480471170680115
2618,Sample_1,3.7,"1,3",-1,0.6639425949223133
2619,Sample_1,4.55,"1,3",-2,0.7917009120321788
2620,Sample_1,2.0,"1,3",-1,0.6529755088287525
2621,Sample_1,4.7,"1,3",-2,0.7591977575995529
2622,Sample_1,1.95,"1,3",-1,0.5743373048732715
2623,Sample_1,4.65,"1,3",-2,0.7899601578314216
2624,Sample_1,1.3,"1,3",-1,0.8057943634033315
2625,Sample_1,4.25,"1,3",-3,0.5851733813441965
2626,Sample_1,0.7,"1,3",-2,0.4463855246388864
2627,Sample_1,2.85,"1,3",-2,0.7883724053120577
2628,Sample_1,1.9,"1,3",-2,0.5169210089372307
2629,Sample_1,2.4,"1,3",-1,0.6717009419559423
2630,Sample_1,4.3,"1,3",-2,0.7921459897184882
2631,Sample_1,0.85,"1,3",-2,0.7458452519704382
2632,Sample_1,4.3,"1,3",-3,0.763882115370449
2633,Sample_1,2.2,"1,3",-3,0.5653805820042652
2634,Sample_1,1.65,"1,3",-2,0.7664471468750496
2635,Sample_1,1.5,"1,3",-2,0.5207495974170618
2636,Sample_1,3.0,"1,3",-3,0.5652966806833518
2637,Sample_1,4.75,"1,3",-1,0.841884003548373
2638,Sample_1,4.2,"1,3",-2,0.762661684747619
2639,Sample_1,3.3,"1,3",-1,0.7295047555291709
2640,Sample_1,0.45,"1,3",-1,0.3443879788356013
2641,Sample_1,2.05,"1,3",-3,0.5453413021490121
