bin_size,TH,PC_pair,mean_RMSE,std_RMSE,count,se
0.3,-1,"2,5",0.2935904269972284,0.11161007298747655,18,0.02630674648605673
0.3,-1,"2,6",0.3171989433911474,0.11067357240521447,18,0.02608601118195584
0.3,-1,"3,4",0.2747323889521195,0.1365082716614808,18,0.032175308193296163
0.3,-1,"3,5",0.3467441127191566,0.18669374740603897,18,0.04400413826531286
0.3,-1,"3,6",0.42795091465718255,0.1484947116843831,18,0.03500053920078952
0.3,-1,"4,5",0.5329563459937026,0.19415315261786523,18,0.0457623369349464
0.3,-1,"4,6",0.5690247921542045,0.19058207388446896,18,0.04492062560543455
0.3,-1,"5,6",0.7122628145066994,0.13734222541300695,18,0.0323718729775962
0.4,-3,"1,2",0.27508094721286586,0.12491216845321766,18,0.02944208045532885
0.4,-3,"1,3",0.26893217692641547,0.13752501746056378,18,0.03241495747638767
0.4,-3,"1,4",0.37758716545358295,0.10287423499271714,18,0.024247689724242905
0.4,-3,"1,5",0.37998213988360174,0.11345886241733588,18,0.02674251033366991
0.4,-3,"1,6",0.3872990432561233,0.10011422556431145,18,0.023597149263254746
0.4,-3,"2,3",0.3542871422712588,0.19701206929082857,18,0.04643619005704629
0.4,-3,"2,4",0.5940088524350234,0.153976768541731,18,0.03629267239368316
0.4,-3,"2,5",0.5478703654961528,0.13499977657831974,18,0.031819752492399586
0.4,-3,"2,6",0.5698856377782251,0.14629828359332095,18,0.03448283613492996
0.4,-3,"3,4",0.5968817115643934,0.18214383052512886,18,0.04293171257187063
0.4,-3,"3,5",0.5450408186255885,0.15230189153789134,18,0.03589790009799368
0.4,-3,"3,6",0.5606641810791246,0.13294954713931745,18,0.03133650877929731
0.4,-3,"4,5",0.7119872082104679,0.14102218769210675,18,0.03323924840495026
0.4,-3,"4,6",0.6202525831612241,0.12473359281975067,18,0.02939998977486912
0.4,-3,"5,6",0.7582555863517668,0.07427661803915561,18,0.017507166766363328
0.4,-2,"1,2",0.18318745968101713,0.0756838240095589,18,0.01783884839442945
0.4,-2,"1,3",0.17291921394843346,0.11918627005659044,18,0.028092473260448756
0.4,-2,"1,4",0.2548620274438262,0.1452301383709949,18,0.03423107189159704
0.4,-2,"1,5",0.31966031932102734,0.1193119668004223,18,0.02812210026709428
0.4,-2,"1,6",0.27907753353386555,0.1225835992158151,18,0.028893231422585607
0.4,-2,"2,3",0.16801579955569815,0.08499553890949792,18,0.020033640644503678
0.4,-2,"2,4",0.319241487850394,0.1719587171743963,18,0.040531058332718424
0.4,-2,"2,5",0.42224799658389867,0.12635166770642198,18,0.029781373683146765
0.4,-2,"2,6",0.37049306367660356,0.09913797116867429,18,0.023367043895482012
0.4,-2,"3,4",0.3441745237388014,0.14556941918409863,18,0.034311041146154415
0.4,-2,"3,5",0.48800090411716224,0.16416901917107152,18,0.038695008905536336
0.4,-2,"3,6",0.40523186253798354,0.11009593868426709,18,0.02594986160824787
0.4,-2,"4,5",0.6112916396399165,0.15721925111319973,18,0.0370569328650714
0.4,-2,"4,6",0.548533155777411,0.14611164448609695,18,0.03443884487547906
0.4,-2,"5,6",0.7303528414651894,0.12077346101600155,18,0.02846657775726128
0.4,-1,"1,2",0.15676766440371778,0.05992121317477531,18,0.014123565390936106
0.4,-1,"1,3",0.17235715933636472,0.06362541184022648,18,0.014996653389336999
0.4,-1,"1,4",0.24880133111659786,0.1152099660765772,18,0.027155249424339948
0.4,-1,"1,5",0.3134748193691653,0.07757483880820149,18,0.018284564856910875
0.4,-1,"1,6",0.30500671680178604,0.08081021689559865,18,0.01904715078534451
0.4,-1,"2,3",0.1295072048629968,0.046573445088448885,18,0.010977466281753839
0.4,-1,"2,4",0.2924292733202983,0.14784831892825095,18,0.034848182967065884
0.4,-1,"2,5",0.3502493584322369,0.08876964089487024,18,0.02092320501341914
0.4,-1,"2,6",0.34272465565459814,0.11858283831606393,18,0.027950243035212256
0.4,-1,"3,4",0.3720766484460247,0.1516504378956235,18,0.03574435100196825
0.4,-1,"3,5",0.4492309754143153,0.19289178719334715,18,0.04546503025320274
0.4,-1,"3,6",0.46799210455355694,0.12560813863339418,18,0.029606122199964332
0.4,-1,"4,5",0.6290052729374086,0.19298652225613974,18,0.045487359521641665
0.4,-1,"4,6",0.5995154686405656,0.14350376515912588,18,0.03382416182327325
0.4,-1,"5,6",0.73363600674566,0.12705062759902389,18,0.02994612010975884
0.5,-3,"1,2",0.2688929077533191,0.1045862263348001,18,0.02465120995334941
0.5,-3,"1,3",0.2743777436580584,0.13966887008991039,18,0.03292026838707954
0.5,-3,"1,4",0.37809550663144537,0.09392293268267003,18,0.0221378475362812
0.5,-3,"1,5",0.39119814899591865,0.09556656547684152,18,0.022525255501127616
0.5,-3,"1,6",0.37930837251861077,0.10103741858834261,18,0.023814747945800265
0.5,-3,"2,3",0.35427279688616525,0.19058670047448673,18,0.044921716103159655
0.5,-3,"2,4",0.5694958740667655,0.1548192571632562,18,0.03649124886613415
0.5,-3,"2,5",0.5522712575603769,0.14951994193693305,18,0.035242188288741406
0.5,-3,"2,6",0.5439634597705151,0.13608717241446938,18,0.032076054148924726
0.5,-3,"3,4",0.5821000100500053,0.1731822631994001,18,0.04081945089650977
0.5,-3,"3,5",0.5748286783055775,0.12659666175050552,18,0.029839119333120695
0.5,-3,"3,6",0.5593832222025088,0.10822315341505095,18,0.0255084418870582
0.5,-3,"4,5",0.6452451435570832,0.12444381843529885,18,0.029331689297449108
0.5,-3,"4,6",0.6767686273223589,0.0897247789036538,18,0.021148333201079096
0.5,-3,"5,6",0.6871389237595689,0.11072466623163103,18,0.02609805411233448
0.5,-2,"1,2",0.21220412303873507,0.08373502753796268,18,0.01973653526497857
0.5,-2,"1,3",0.18629270385914193,0.07457327813153283,18,0.01757709022070578
0.5,-2,"1,4",0.25871053583829506,0.12133284041680291,18,0.02859842474644885
0.5,-2,"1,5",0.29924646221190665,0.10450138370799061,18,0.02463121235443252
0.5,-2,"1,6",0.3090151213428908,0.08150024106778174,18,0.01920979104245561
0.5,-2,"2,3",0.18186764837162317,0.07235643721762136,18,0.017054575806359586
0.5,-2,"2,4",0.36286687890736335,0.18548428215570656,18,0.043719064571939685
0.5,-2,"2,5",0.4416256556554041,0.15158052889050605,18,0.035727873291440074
0.5,-2,"2,6",0.44371788455578076,0.13447422567090628,18,0.031695878955569315
0.5,-2,"3,4",0.3738843501153728,0.15407364952259908,18,0.036315507459863096
0.5,-2,"3,5",0.4302625570646211,0.15417612658809554,18,0.03633966153583931
0.5,-2,"3,6",0.45729446719811473,0.10231317466194753,18,0.024115446536062252
0.5,-2,"4,5",0.6036244443493136,0.1709063317221933,18,0.04028300870282682
0.5,-2,"4,6",0.6473647126394846,0.13228902778328058,18,0.03118082287404443
0.5,-2,"5,6",0.698871888639569,0.12177481771977733,18,0.028702599795803436
0.5,-1,"1,2",0.17802310276440433,0.05456515715267118,18,0.012861130879721147
0.5,-1,"1,3",0.21429733560484018,0.0542735646555987,18,0.01279240186904679
0.5,-1,"1,4",0.2847565230459176,0.12250723776894598,18,0.028875232856951483
0.5,-1,"1,5",0.31171568617715306,0.10477553859752478,18,0.024695831281594208
0.5,-1,"1,6",0.3315260451820603,0.09027292877765418,18,0.021277533365416504
0.5,-1,"2,3",0.15342380494436825,0.06352329344299039,18,0.014972583852280487
0.5,-1,"2,4",0.3685723636163508,0.15451591313711477,18,0.036419749993495135
0.5,-1,"2,5",0.40237512619198235,0.11081158870196127,18,0.026118541935070478
0.5,-1,"2,6",0.38251807540836325,0.11745868603174185,18,0.027685277800768758
0.5,-1,"3,4",0.4060223728557803,0.16656310578717706,18,0.03925930053253506
0.5,-1,"3,5",0.4420475270886713,0.1653389861972771,18,0.03897077277820121
0.5,-1,"3,6",0.4821404319794802,0.10731524698732305,18,0.025294446289815115
0.5,-1,"4,5",0.5848253919743848,0.15261777504258872,18,0.03597235455407251
0.5,-1,"4,6",0.6406983431602061,0.12376317742597437,18,0.029171260673033442
0.5,-1,"5,6",0.6498664762759545,0.12435520822417985,18,0.029310803670394233
0.6,-3,"1,2",0.32177767112716826,0.13209240590411328,18,0.031134478652681485
0.6,-3,"1,3",0.2817072122574032,0.1367391346856479,18,0.0322297231299341
0.6,-3,"1,4",0.4120584921116627,0.11332088255525101,18,0.026709988168287443
0.6,-3,"1,5",0.39380625812964143,0.10142204656191829,18,0.023905405628583398
0.6,-3,"1,6",0.4018653539885009,0.09930039673874184,18,0.023405327969492965
0.6,-3,"2,3",0.34777662300788337,0.14160159257948488,18,0.03337581544658949
0.6,-3,"2,4",0.6402469281463059,0.15041428877423535,18,0.03545298785987114
0.6,-3,"2,5",0.5974920159881648,0.1491489775761085,18,0.03515475115036888
0.6,-3,"2,6",0.611598899886809,0.12378611741329483,18,0.029176667679898318
0.6,-3,"3,4",0.6225121409779455,0.15089238416789663,18,0.035565676024841786
0.6,-3,"3,5",0.5805376814448492,0.1445477941277289,18,0.034070241811091376
0.6,-3,"3,6",0.5932462639128291,0.11744563306731731,18,0.027682201187549032
0.6,-3,"4,5",0.7007632894472553,0.14323652698385156,18,0.033761173181297115
0.6,-3,"4,6",0.6842523725100037,0.11388998201122484,18,0.026844126196450335
0.6,-3,"5,6",0.7392362464484037,0.10849877638900454,18,0.025573406845035996
0.6,-2,"1,2",0.21773279006509977,0.09242288099622498,18,0.021784281963075993
0.6,-2,"1,3",0.2080039421687611,0.10332315268366331,18,0.024353500638730454
0.6,-2,"1,4",0.277292990101412,0.15129785276118632,18,0.035661245888799556
0.6,-2,"1,5",0.3250257676063009,0.1258596071049614,18,0.029665393887130933
0.6,-2,"1,6",0.3065277013428058,0.11911153079979443,18,0.028074857048681654
0.6,-2,"2,3",0.2009281989210332,0.07881295607280274,18,0.018576391894812104
0.6,-2,"2,4",0.33623104489728267,0.17056906868312718,18,0.040203515042171074
0.6,-2,"2,5",0.45058779452451525,0.1415719318702728,18,0.033368824350383276
0.6,-2,"2,6",0.4136033157018017,0.1466305209968185,18,0.03456114524192227
0.6,-2,"3,4",0.3449718572644138,0.1555370146373644,18,0.03666042592519723
0.6,-2,"3,5",0.44569907269558645,0.15398915894885218,18,0.03629559284064884
0.6,-2,"3,6",0.4474525807652521,0.07881180618292556,18,0.018576120863168847
0.6,-2,"4,5",0.6149413527352466,0.15332158930066514,18,0.036138245165599714
0.6,-2,"4,6",0.5867194426339226,0.13128672715000567,18,0.030944578349185677
0.6,-2,"5,6",0.6762147054348417,0.1297580590286437,18,0.030584267817586098
0.6,-1,"1,2",0.2317515505073333,0.06245884767042569,18,0.014721691577618537
0.6,-1,"1,3",0.22476441460663668,0.08090756665219763,18,0.01907009634302384
0.6,-1,"1,4",0.31098241875147614,0.11415666039320238,18,0.02690698289388106
0.6,-1,"1,5",0.35856692702688814,0.0903202708292295,18,0.021288691993984567
0.6,-1,"1,6",0.3653257484651522,0.09551488591977479,18,0.02251307451271075
0.6,-1,"2,3",0.14199441326921025,0.050653917998498395,18,0.011939242970135176
0.6,-1,"2,4",0.33133036881913885,0.13287835433240594,18,0.03131972847378437
0.6,-1,"2,5",0.40849888393906203,0.07991074235710903,18,0.018835142603454293
0.6,-1,"2,6",0.3914467130320605,0.11050580965566127,18,0.026046469122675983
0.6,-1,"3,4",0.4038501634134343,0.1416314284680866,18,0.03338284783297383
0.6,-1,"3,5",0.4460621782195646,0.16516911172552656,18,0.03893073298122612
0.6,-1,"3,6",0.4720900796125028,0.11604523604541626,18,0.027352124444035807
0.6,-1,"4,5",0.6133563955218959,0.17941835815728086,18,0.04228931257412334
0.6,-1,"4,6",0.6620914294769978,0.10534673408481986,18,0.024830463349077375
0.6,-1,"5,6",0.7173317782543029,0.11029584589889088,18,0.02599698019060407
0.7,-3,"1,2",0.3275734859738241,0.11763096479326784,18,0.027725884294278576
0.7,-3,"1,3",0.3063350997625909,0.16047913087302024,18,0.03782529389307868
0.7,-3,"1,4",0.4076602246054669,0.09794067911930289,18,0.02308483945309159
0.7,-3,"1,5",0.3997197659551419,0.09329710925729005,18,0.021990339540310672
0.7,-3,"1,6",0.39762215064452755,0.08893736345616024,18,0.020962737600234517
0.7,-3,"2,3",0.4124435116856574,0.19630875053286725,18,0.04627041623601624
0.7,-3,"2,4",0.648936238460017,0.1375832235701307,18,0.03242867678798142
0.7,-3,"2,5",0.6233714436533978,0.14584051173564685,18,0.03437493827333072
0.7,-3,"2,6",0.590796201884295,0.15790359097900328,18,0.03721823331832006
0.7,-3,"3,4",0.5959339065574647,0.1533474763535276,18,0.03614434680247437
0.7,-3,"3,5",0.5954766368964501,0.1272616593743865,18,0.02999586077622709
0.7,-3,"3,6",0.5992042592819575,0.10909394792387724,18,0.02571369012112856
0.7,-3,"4,5",0.6900978106553481,0.12577719581753866,18,0.029645969360403285
0.7,-3,"4,6",0.690986769908206,0.12127625484315373,18,0.02858508739883396
0.7,-3,"5,6",0.736407885457036,0.08760344325576541,18,0.020648329593814217
0.7,-2,"1,2",0.2391719162554861,0.08340378612929893,18,0.01965846091621993
0.7,-2,"1,3",0.18866719255340725,0.07755246397522617,18,0.01827929105820262
0.7,-2,"1,4",0.28899334708299773,0.12567447438847223,18,0.029621757687381272
0.7,-2,"1,5",0.32425038534399975,0.09539444729451553,18,0.022484686856498213
0.7,-2,"1,6",0.3218427265583024,0.103930560008122,18,0.02449666791808616
0.7,-2,"2,3",0.20476097120749193,0.07275301882648767,18,0.017148050988000665
0.7,-2,"2,4",0.36024997208278314,0.17606377863385042,18,0.041498630597774276
0.7,-2,"2,5",0.4452109270366156,0.13507258663066704,18,0.031836913986317356
0.7,-2,"2,6",0.4642256063021882,0.13116093563000486,18,0.0309149290035829
0.7,-2,"3,4",0.4012756273085936,0.13439776618979715,18,0.031677857283043225
0.7,-2,"3,5",0.43666739937286114,0.15360651222681015,18,0.036205402143330595
0.7,-2,"3,6",0.4725025721833367,0.09774758605275426,18,0.023039326980839377
0.7,-2,"4,5",0.6249856268098021,0.125428521463887,18,0.029563786027105642
0.7,-2,"4,6",0.6527939303346687,0.1085487817945691,18,0.025585193232159558
0.7,-2,"5,6",0.6736416126756541,0.08326101702918008,18,0.019624809916607283
0.7,-1,"1,2",0.26150970735265505,0.08586557368160683,18,0.020238709806912447
0.7,-1,"1,3",0.2621200090068748,0.06530909807919401,18,0.015393502041658472
0.7,-1,"1,4",0.3416925988589854,0.09281773319644686,18,0.021877349519190434
0.7,-1,"1,5",0.3976153960869876,0.07994321865148263,18,0.01884279733944742
0.7,-1,"1,6",0.3970877593433846,0.0888152614246774,18,0.020933957875415125
0.7,-1,"2,3",0.1672164818423536,0.06420374479727023,18,0.015132967774573434
0.7,-1,"2,4",0.3807661679301609,0.14537017893676274,18,0.03426407976949559
0.7,-1,"2,5",0.48326515146214954,0.09855720006388516,18,0.023230154833310812
0.7,-1,"2,6",0.4775860450515339,0.10467088867459325,18,0.02467116505820903
0.7,-1,"3,4",0.40893733095271456,0.13349619118058853,18,0.031465354015456644
0.7,-1,"3,5",0.5047889370169609,0.13815503829256767,18,0.03256345481058725
0.7,-1,"3,6",0.4993681133261397,0.11927883693824214,18,0.028114291483691822
0.7,-1,"4,5",0.7000438510242795,0.1365343651378093,18,0.03218145848464837
0.7,-1,"4,6",0.7096618813512457,0.11489987296418827,18,0.027082159776816796
0.7,-1,"5,6",0.7219140484248242,0.10888265684389305,18,0.025663888335974876
0.8,-3,"1,2",0.3490928349046041,0.14098759183284942,18,0.03323109408272298
0.8,-3,"1,3",0.3177809985175751,0.16666176303177024,18,0.03928255426809007
0.8,-3,"1,4",0.38390634629231263,0.0963754561794802,18,0.02271591286815247
0.8,-3,"1,5",0.3946395594885044,0.10554616002761533,18,0.024877468494575776
0.8,-3,"1,6",0.3874826669533072,0.11053188124400372,18,0.0260526142549804
0.8,-3,"2,3",0.4058649029302774,0.20186353082633018,18,0.04757969050718592
0.8,-3,"2,4",0.6461731985591848,0.15449872504162906,18,0.03641569872053726
0.8,-3,"2,5",0.6256297739790435,0.17229686017855414,18,0.040610759403135355
0.8,-3,"2,6",0.6144092682198754,0.13951718254742973,18,0.032884515290443006
0.8,-3,"3,4",0.6220397539603756,0.16734910708971287,18,0.039444562816216576
0.8,-3,"3,5",0.6004025381995054,0.15578149151038284,18,0.0367180496767821
0.8,-3,"3,6",0.5961143590840391,0.13926208556794278,18,0.032824388355757864
0.8,-3,"4,5",0.6848061233468761,0.12195342365916519,18,0.028744697619437216
0.8,-3,"4,6",0.7328819214140792,0.09028657300479231,18,0.02128074934059431
0.8,-3,"5,6",0.7209814172841933,0.09236362739963679,18,0.021770315756423592
0.8,-2,"1,2",0.25808289427318604,0.08392269074719612,18,0.019780767907587968
0.8,-2,"1,3",0.22127413987486835,0.07684799540111284,18,0.018113246222906505
0.8,-2,"1,4",0.30596995103556135,0.10101536627077667,18,0.023809550164703014
0.8,-2,"1,5",0.36375953112839254,0.10463113891682949,18,0.024661795950453938
0.8,-2,"1,6",0.3477366622208355,0.09592632379085914,18,0.02261005134893765
0.8,-2,"2,3",0.20721489860704534,0.06900937984885491,18,0.016265666818867867
0.8,-2,"2,4",0.3867175672392811,0.12486199450851321,18,0.02943025434314905
0.8,-2,"2,5",0.48526569411161,0.138962346230823,18,0.03275373911646927
0.8,-2,"2,6",0.4514642036702554,0.12680973524930583,18,0.02988934123841831
